WBAN,YYYYMMDD,Tmax,TmaxFlag,Tmin,TminFlag,Tavg,TavgFlag,Depart,DepartFlag,DewPoint,DewPointFlag,WetBulb,WetBulbFlag,Heat,HeatFlag,Cool,CoolFlag,Sunrise,SunriseFlag,Sunset,SunsetFlag,CodeSum,CodeSumFlag,Depth,DepthFlag,Water1,Water1Flag,SnowFall,SnowFallFlag,PrecipTotal,PrecipTotalFlag,StnPressure,StnPressureFlag,SeaLevel,SeaLevelFlag,ResultSpeed,ResultSpeedFlag,ResultDir,ResultDirFlag,AvgSpeed,AvgSpeedFlag,Max5Speed,Max5SpeedFlag,Max5Dir,Max5DirFlag,Max2Speed,Max2SpeedFlag,Max2Dir,Max2DirFlag
94846,20110105,31," ",8," ",20," ",-2," ",14," ",20," ",45," ",0," ",0720," ",1635," ",SN," ",M," ",M," ",M," ","  T"," ",29.13," ",29.92," ",3.9," ",22," ",6," ",20," ",280," ",16," ",290," "
94846,20110106,28," ",18," ",23," "," 1"," ",12," ",20," ",42," ",0," ",0720," ",1636," ","SN BR"," ",M," ",M," ",M," ","  T"," ",28.92," ",29.69," ",11.2," ",30," ",11.4," ",26," ",320," ",21," ",300," "
94846,20110107,22," ",12," ",17," ",-5," ",9," ",15," ",48," ",0," ",0719," ",1637," ",SN," ",0," ",M," ",0.6," ",0.02," ",28.74," ",29.5," ",10.5," ",30," ",11," ",24," ",320," ",21," ",340," "
94846,20110108,24," ",9," ",17," ",-5," ",6," ",14," ",48," ",0," ",0719," ",1638," "," "," ",M," ",M," ",M," ","  T",s,29.15," ",29.86," ",13.8," ",31," ",14," ",28," ",340," ",22," ",320," "
94846,20110109,31," ",9," ",20," ",-2," ",9," ",17," ",45," ",0," ",0719," ",1639," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",30.29," ",2.3," ",30," ",3.1," ",15," ",60," ",10," ",270," "
94846,20110110,33," ",18," ",26," "," 4"," ",14," ",23," ",39," ",0," ",0719," ",1640," "," "," ",M," ",M," ",M," ",0.00," ",29.59," ",30.37," ",7.1," ",10," ",7.8," ",26," ",80," ",18," ",110," "
94846,20110111,27," ",22," ",25," "," 3"," ",21," ",23," ",40," ",0," ",0719," ",1641," ","SN FG+ FZFG BR"," ",M," ",M," ",5.9," ",0.31," ",29.38," ",30.15," ",6.4," ",36," ",10.7," ",25," ",320," ",20," ",330," "
94846,20110112,26," ",20," ",23," "," 1"," ",17," ",22," ",42," ",0," ",0718," ",1642," ",SN," ",4," ",M," ","  T"," ","  T"," ",29.64," ",30.38," ",12.2," ",32," ",12.5," ",25," ",340," ",21," ",330," "
94846,20110113,24," ",15," ",20," ",-1," ",15," ",19," ",45," ",0," ",0718," ",1643," ","SN BR"," ",M," ",M," ",M," ","  T"," ",29.65," ",30.43," ",4.5," ",23," ",6.6," ",16," ",200," ",13," ",200," "
94846,20110114,24," ",16," ",20," ",-1," ",15," ",19," ",45," ",0," ",0718," ",1644," ","SN BR"," ",M," ",M," ",M," ",0.01," ",29.44," ",30.25," ",5.5," ",20," ",5.7," ",20," ",240," ",15," ",230," "
94846,20110115,24," ",13," ",19," ",-2," ",14," ",18," ",46," ",0," ",0717," ",1645," ","BR HZ"," ",M," ",M," ",M," ","  T"," ",29.37," ",30.12," ",10.2," ",30," ",11.6," ",24," ",320," ",20," ",310," "
94846,20110116,22," ",6," ",14," ",-7," ",9," ",14," ",51," ",0," ",0717," ",1646," ",SN," ",M," ",M," ",M," ","  T"," ",29.46," ",30.24," ",2.9," ",34," ",4.6," ",26," ",360," ",14," ",340," "
94846,20110117,32," ",18," ",25," "," 4"," ",22," ",25," ",40," ",0," ",0716," ",1648," ","RA FZRA SN BR"," ",M," ",M," ",M," ",0.31," ",29.04," ",29.84," ",11.8," ",17," ",12.1," ",31," ",170," ",24," ",190," "
94846,20110118,32," ",19," ",26," "," 5"," ",23," ",25," ",39," ",0," ",0716," ",1649," ","SN BR HZ"," ",M," ",M," ",M," ",0.10," ",29.14," ",29.87," ",9.7," ",35," ",11," ",26," ",360," ",20," ",340," "
94846,20110119,23," ",15," ",19," ",-3," ",12," ",17," ",46," ",0," ",0715," ",1650," ",SN," ",M," ",M," ",M," ","  T"," ",29.36," ",30.09," ",8.1," ",31," ",8.6," ",18," ",340," ",16," ",340," "
94846,20110120,19," ",5," ",12," ",-10," ",7," ",13," ",53," ",0," ",0714," ",1651," ","SN HZ"," ",M," ",M," ",M," ","  T"," ",29.30," ",30.07," ",9.4," ",28," ",10.7," ",31," ",330," ",23," ",310," "
94846,20110121,8," ",-4," ",2," ",-20," ",-6," ",1," ",63," ",0," ",0714," ",1652," "," "," ",M," ",M," ",M," ",0.00," ",29.33," ",30.12," ",6.3," ",28," ",8," ",23," ",320," ",18," ",330," "
94846,20110122,17," ",5," ",11," ",-11," ",3," ",9," ",54," ",0," ",0713," ",1654," ","SN BR"," ",M," ",M," ",M," ",0.01," ",29.23," ",29.98," ",6.8," ",28," ",10.5," ",22," ",20," ",17," ",320," "
94846,20110123,20," ",4," ",12," ",-10," ",2," ",11," ",53," ",0," ",0712," ",1655," ","SN BR HZ"," ",M," ",M," ",M," ",0.01," ",29.47," ",30.23," ",3.5," ",15," ",9.1," ",20," ",160," ",17," ",150," "
94846,20110124,27," ",15," ",21," ",-1," ",17," ",20," ",44," ",0," ",0712," ",1656," ","SN BR"," ",M," ",M," ",0.5," ",0.03," ",29.29," ",30.05," ",6.9," ",22," ",9.6," ",22," ",240," ",16," ",250," "
94846,20110125,29," ",21," ",25," "," 3"," ",22," ",25," ",40," ",0," ",0711," ",1657," ","BR HZ"," ",M," ",M," ",M," ","  T"," ",29.33," ",30.1," ",4.4," ",24," ",5," ",14," ",260," ",10," ",260," "
94846,20110126,28," ",18," ",23," "," 1"," ",18," ",21," ",42," ",0," ",0710," ",1659," ","SN BR HZ"," ",M," ",M," ",M," ","  T"," ",29.28," ",30.05," ",6.3," ",30," ",7.1," ",18," ",310," ",13," ",330," "
94846,20110127,25," ",17," ",21," ",-1," ",19," ",21," ",44," ",0," ",0709," ",1660," ","SN FZFG BR HZ"," ",M," ",M," ",0.6," ",0.03," ",29.10," ",29.87," ",7.5," ",25," ",9.9," ",21," ",200," ",16," ",230," "
94846,20110128,31," ",19," ",25," "," 3"," ",19," ",23," ",40," ",0," ",0708," ",1701," ","SN BR HZ"," ",M," ",M," ",M," ","  T"," ",29.11," ",29.89," ",4.9," ",24," ",8.4," ",25," ",190," ",21," ",200," "
94846,20110129,33," ",26," ",30," "," 7"," ",24," ",28," ",35," ",0," ",0707," ",1702," ","SN BR HZ"," ",M," ",M," ",M," ","  T"," ",29.21," ",29.93," ",5.7," ",30," ",6.9," ",24," ",330," ",20," ",320," "
94846,20110130,30," ",26," ",28," "," 5"," ",21," ",26," ",37," ",0," ",0706," ",1704," ","FZDZ SN BR"," ",M," ",M," ",M," ","  T"," ",29.57," ",30.27," ",10.3," ",4," ",10.6," ",33," ",50," ",17," ",60," "
94846,20110131,26," ",20," ",23," "," 0"," ",15," ",20," ",42," ",0," ",0705," ",1705," ","SN BR"," ",M," ",M," ",M," ",0.09," ",29.53," ",30.3," ",14.9," ",8," ",15.4," ",30," ",50," ",22," ",60," "
23174,20110201,61," ",49," ",55," ",-3," ",47," ",51," ",10," ",0," ",0650," ",1723," ",MIFG," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",1.6," ",29," ",5.8," ",15," ",290," ",12," ",280," "
23174,20110202,62," ",45," ",54," ",-4," ",20," ",42," ",11," ",0," ",0650," ",1724," "," "," ",M," ",M," ",M," ",0.00," ",29.92," ",30.27," ",2.5," ",22," ",5.7," ",22," ",200," ",15," ",200," "
23174,20110203,61," ",41," ",51," ",-7," ",26," ",42," ",14," ",0," ",0649," ",1725," "," "," ",M," ",M," ",M," ",0.00," ",30.03," ",30.39," ",1.2," ",27," ",5.7," ",21," ",270," ",16," ",270," "
23174,20110204,63," ",44," ",54," ",-4," ",43," ",49," ",11," ",0," ",0648," ",1726," "," "," ",M," ",M," ",M," ",0.00," ",29.91," ",30.27," ",1.7," ",29," ",5.4," ",18," ",240," ",14," ",260," "
23174,20110205,62," ",47," ",55," ",-3," ",49," ",52," ",10," ",0," ",0647," ",1727," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.73," ",30.09," ",1," ",25," ",3.3," ",15," ",270," ",12," ",270," "
23174,20110206,68," ",50," ",59," "," 1"," ",52," ",55," ",6," ",0," ",0647," ",1728," ","FG+ BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.77," ",30.12," ",2.3," ",25," ",4.2," ",18," ",280," ",14," ",240," "
23174,20110207,76," ",51," ",64," "," 6"," ",46," ",54," ",1," ",0," ",0646," ",1729," ",BR," ",M," ",M," ",M," ",0.00," ",29.71," ",30.07," ",2.7," ",25," ",4," ",17," ",250," ",15," ",260," "
23174,20110208,66," ",53," ",60," "," 2"," ",50," ",54," ",5," ",0," ",0645," ",1730," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.57," ",29.92," ",1.4," ",20," ",6.1," ",20," ",280," ",16," ",270," "
23174,20110209,72," ",49," ",61," "," 3"," ",31," ",48," ",4," ",0," ",0644," ",1731," ",MIFG," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",1.3," ",5," ",2.8," ",16," ",320," ",12," ",40," "
23174,20110210,68," ",42," ",55," ",-3," ",26," ",45," ",10," ",0," ",0643," ",1732," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",1.9," ",24," ",4.6," ",20," ",200," ",13," ",270," "
23174,20110211,73," ",47," ",60," "," 2"," ",27," ",46," ",5," ",0," ",0642," ",1733," "," "," ",M," ",M," ",M," ",0.00," ",29.79," ",30.14," ",2.1," ",29," ",4.2," ",15," ",280," ",13," ",270," "
23174,20110212,80," ",51," ",66," "," 8"," ",27," ",48," ",0," ",1," ",0641," ",1734," "," "," ",M," ",M," ",M," ",0.00," ",29.84," ",30.19," ",1.9," ",34," ",6.9," ",23," ",20," ",15," ",270," "
23174,20110213,68," ",50," ",59," "," 1"," ",41," ",50," ",6," ",0," ",0640," ",1735," ","FG BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.77," ",30.12," ",3.3," ",26," ",5.3," ",22," ",280," ",14," ",250," "
23174,20110214,62," ",50," ",56," ",-2," ",48," ",52," ",9," ",0," ",0639," ",1736," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.87," ",30.22," ",6.5," ",26," ",7," ",20," ",290," ",16," ",280," "
23174,20110215,64," ",55," ",60," "," 2"," ",53," ",55," ",5," ",0," ",0638," ",1737," ","RA BCFG BR HZ"," ",M," ",M," ",M," ",0.05," ",29.78," ",30.14," ",1.5," ",23," ",4.6," ",16," ",190," ",12," ",280," "
23174,20110216,62," ",53," ",58," "," 0"," ",50," ",53," ",7," ",0," ",0637," ",1737," ","RA BCFG BR"," ",M," ",M," ",M," ",0.08," ",29.65," ",30," ",8.1," ",25," ",11.8," ",28," ",280," ",24," ",270," "
23174,20110217,59," ",43," ",51," ",-7," ",37," ",46," ",14," ",0," ",0636," ",1738," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",2.3," ",26," ",5," ",20," ",290," ",14," ",240," "
23174,20110218,64," ",49," ",57," ",-1," ",44," ",49," ",8," ",0," ",0635," ",1739," ","RA BR"," ",M," ",M," ",M," ",0.22," ",29.56," ",29.92," ",8.9," ",13," ",11.7," ",36," ",120," ",29," ",120," "
23174,20110219,57," ",46," ",52," ",-6," ",41," ",46," ",13," ",0," ",0634," ",1740," ","RA BR"," ",M," ",M," ",M," ",0.50," ",29.52," ",29.88," ",5.4," ",27," ",8.6," ",30," ",260," ",25," ",260," "
23174,20110220,56," ",43," ",50," ",-8," ",40," ",45," ",15," ",0," ",0633," ",1741," ",RA," ",M," ",M," ",M," ",0.01," ",29.70," ",30.06," ",2.4," ",26," ",4.8," ",22," ",230," ",16," ",250," "
23174,20110221,58," ",44," ",51," ",-7," ",40," ",46," ",14," ",0," ",0632," ",1742," "," "," ",M," ",M," ",M," ",0.00," ",29.66," ",30.02," ",1.8," ",23," ",5.4," ",17," ",250," ",15," ",270," "
23174,20110222,59," ",45," ",52," ",-6," ",40," ",47," ",13," ",0," ",0631," ",1743," ",MIFG," ",M," ",M," ",M," ",0.00," ",29.68," ",30.04," ",4.1," ",27," ",7," ",20," ",280," ",16," ",270," "
23174,20110223,60," ",46," ",53," ",-5," ",42," ",48," ",12," ",0," ",0630," ",1744," ",MIFG," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",5.5," ",27," ",8.2," ",24," ",280," ",16," ",280," "
23174,20110224,59," ",45," ",52," ",-6," ",41," ",47," ",13," ",0," ",0628," ",1745," "," "," ",M," ",M," ",M," ",0.00," ",29.83," ",30.18," ",3," ",25," ",4.7," ",21," ",260," ",16," ",260," "
23174,20110225,59," ",51," ",55," ",-3," ",44," ",49," ",10," ",0," ",0627," ",1746," ","RA BR"," ",M," ",M," ",M," ",0.46," ",29.68," ",30.04," ",6.7," ",21," ",8.8," ",30," ",270," ",26," ",280," "
23174,20110226,54," ",46," ",50," ",-8," ",35," ",44," ",15," ",0," ",0626," ",1746," ",RA," ",M," ",M," ",M," ",0.15," ",29.42," ",29.78," ",13.3," ",28," ",15," ",30," ",270," ",26," ",270," "
23174,20110227,56," ",45," ",51," ",-7," ",28," ",41," ",14," ",0," ",0625," ",1747," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.06," ",6," ",30," ",8.9," ",31," ",290," ",21," ",330," "
23174,20110228,64," ",44," ",54," ",-4," ",38," ",46," ",11," ",0," ",0624," ",1748," "," "," ",M," ",M," ",M," ",0.00," ",29.85," ",30.21," ",4.3," ",29," ",7.8," ",23," ",270," ",22," ",270," "
94846,20110201,23,s,20," ",0," ",M," ",18," ",20," ",0," ",0," ",0704," ",1706," ","SN BR BLSN"," ",3," ",M," ",13.6," ",0.74," ",29.26," ",30.06," ",24.5," ",5," ",23.8," ",61," ",50," ",41," ",40," "
94846,20110202,23," ",5," ",14," ",-9," ",12," ",17," ",51," ",0," ",0703," ",1708," ","SN BLSN"," ",15," ",M," ",6.6," ",0.12," ",29.48," ",30.18," ",15.4," ",35," ",18," ",51," ",30," ",39," ",30," "
94846,20110203,16," ",-6," ",5," ",-19," ",-3," ",6," ",60," ",0," ",0702," ",1709," "," "," ",M," ",M," ",M," ",0.00," ",29.65," ",30.41," ",10.2," ",24," ",11," ",24," ",240," ",20," ",230," "
94846,20110204,25," ",5," ",15," ",-9," ",2," ",12," ",50," ",0," ",0701," ",1710," "," "," ",M," ",M," ",M," ",0.09,s,29.28," ",30.09," ",11.7," ",22," ",11.8," ",29," ",210," ",23," ",220," "
94846,20110205,28," ",4," ",16," ",-8," ",9," ",16," ",49," ",0," ",0700," ",1711," "," "," ",M," ",M," ",M," ",0.00," ",28.97," ",29.74," ",4.8," ",24," ",5.4," ",20," ",230," ",15," ",240," "
94846,20110206,32," ",24," ",28," "," 4"," ",25," ",27," ",37," ",0," ",0659," ",1713," ","SN BR"," ",M," ",M," ",M," ",0.20," ",29.16," ",29.89," ",0.4," ",28," ",5," ",20," ",360," ",14," ",340," "
94846,20110207,32," ",19," ",26," "," 1"," ",20," ",23," ",39," ",0," ",0658," ",1714," ","SN FZFG BR"," ",M," ",M," ",3.2," ",0.13," ",29.28," ",30.01," ",6," ",34," ",6.3," ",21," ",50," ",14," ",340," "
94846,20110208,20," ",2," ",11," ",-14," ",1," ",9," ",54," ",0," ",0657," ",1715," ","SN BR"," ",M," ",M," ",M," ","  T"," ",29.57," ",30.31," ",9.4," ",30," ",11.1," ",26," ",350," ",21," ",350," "
94846,20110209,12," ",-2," ",5," ",-20," ",-4," ",3," ",60," ",0," ",0656," ",1717," "," "," ",M," ",M," ",M," ",0.00," ",29.48," ",30.27," ",9.9," ",26," ",10.1," ",14,s,270," ",12,s,260," "
94846,20110210,16," ",-9," ",4," ",-22," ",-3," ",4," ",61," ",0," ",0654," ",1718," "," "," ",M," ",M," ",M," ",0.00," ",29.32," ",30.12," ",8.2," ",23," ",8.9," ",28," ",210," ",22," ",210," "
94846,20110211,30," ",5," ",18," ",-8," ",11," ",16," ",47," ",0," ",0653," ",1719," ",SN," ",M," ",M," ",M," ","  T"," ",29.21," ",29.98," ",8.5," ",23," ",8.9," ",23," ",220," ",18," ",220," "
94846,20110212,37," ",24," ",31," "," 5"," ",24," ",28," ",34," ",0," ",0652," ",1720," "," "," ",M," ",M," ",M," ","  T"," ",29.26," ",30.02," ",9.5," ",23," ",11.2," ",24," ",220," ",20," ",230," "
94846,20110213,45," ",32," ",39," ",13," ",28," ",34," ",26," ",0," ",0650," ",1722," "," "," ",M," ",M," ",M," ",0.00," ",28.92," ",29.69," ",15.3," ",23," ",15.8," ",36," ",240," ",25," ",240," "
94846,20110214,42," ",26," ",34," "," 7"," ",28," ",33," ",31," ",0," ",0649," ",1723," "," "," ",M," ",M," ",M," ",0.00," ",29.39," ",30.06," ",7.5," ",31," ",12.9," ",37," ",270," ",26," ",340," "
94846,20110215,38," ",23," ",31," "," 4"," ",23," ",29," ",34," ",0," ",0648," ",1724," "," "," ",M," ",M," ",M," ","  T"," ",29.44," ",30.19," ",12.2," ",17," ",12.6," ",26," ",200," ",21," ",200," "
94846,20110216,49," ",37," ",43," ",16," ",36," ",39," ",22," ",0," ",0646," ",1725," ",BR," ",M," ",M," ",M," ",0.00," ",29.20," ",29.96," ",7.9," ",20," ",8.4," ",23," ",190," ",17," ",190," "
94846,20110217,56," ",47," ",52," ",24," ",46," ",49," ",13," ",0," ",0645," ",1727," "," "," ",M," ",M," ",M," ",0.00," ",28.95," ",29.68," ",16.4," ",20," ",17.5," ",37," ",190," ",28," ",190," "
94846,20110218,50," ",33," ",42," ",14," ",26," ",35," ",23," ",0," ",0644," ",1728," "," "," ",M," ",M," ",M," ",0.00," ",29.39," ",30.07," ",15.3," ",27," ",15.5," ",36," ",270," ",28," ",280," "
94846,20110219,35," ",25," ",30," "," 2"," ",19," ",26," ",35," ",0," ",0642," ",1729," "," "," ",M," ",M," ",M," ",0.00," ",29.64," ",30.37," ",5.2," ",4," ",8.1," ",23," ",60," ",17," ",300," "
94846,20110220,36," ",28," ",32," "," 3"," ",30," ",32," ",33," ",0," ",0641," ",1730," ","RA DZ BR"," ",M," ",M," ",M," ",0.95," ",29.11," ",29.91," ",8.8," ",10," ",11.2," ",25," ",60," ",18," ",130," "
94846,20110221,33," ",25," ",29," "," 0"," ",26," ",28," ",36," ",0," ",0639," ",1732," ","SN GS BR"," ",M," ",M," ",M," ","  T"," ",29.10," ",29.85," ",14.9," ",7," ",15.1," ",29," ",60," ",22," ",70," "
94846,20110222,27," ",23," ",25," ",-4," ",20," ",24," ",40," ",0," ",0638," ",1733," ","SN BR"," ",M," ",M," ",M," ",0.03," ",29.47," ",30.18," ",6.2," ",8," ",7.5," ",20," ",60," ",13," ",90," "
94846,20110223,33," ",24," ",29," ",-1," ",24," ",27," ",36," ",0," ",0636," ",1734," ","DZ SN BR"," ",M," ",M," ",M," ",0.11," ",29.39," ",30.16," ",8.6," ",16," ",9.1," ",22," ",130," ",18," ",130," "
94846,20110224,36," ",32," ",34," "," 4"," ",27," ",31," ",31," ",0," ",0635," ",1735," ","DZ BR"," ",M," ",M," ",M," ","  T"," ",29.27," ",30.04," ",10.2," ",2," ",11.5," ",32," ",50," ",22," ",30," "
94846,20110225,36," ",29," ",33," "," 3"," ",24," ",28," ",32," ",0," ",0633," ",1737," ","SN BR"," ",M," ",M," ",M," ",0.11," ",29.36," ",30.09," ",5.8," ",1," ",9.8," ",32," ",30," ",24," ",20," "
94846,20110226,33," ",24," ",29," ",-2," ",24," ",26," ",36," ",0," ",0632," ",1738," ","DZ FZDZ SN BR"," ",M," ",M," ",M," ",0.12," ",29.20," ",29.97," ",2.1," ",3," ",4.6," ",21," ",40," ",12," ",230," "
94846,20110227,36," ",25," ",31," "," 0"," ",27," ",29," ",34," ",0," ",0630," ",1739," ","TSRA RA DZ FZRA BR"," ",M," ",M," ",M," ",0.25," ",29.01," ",29.8," ",2.7," ",35," ",8.1," ",26," ",60," ",20," ",360," "
94846,20110228,37," ",25," ",31," "," 0"," ",23," ",28," ",34," ",0," ",0629," ",1740," ","FZRA BR"," ",M," ",M," ",M," ",0.14," ",29.38," ",30.06," ",8.1," ",36," ",9.1," ",28," ",10," ",22," ",10," "
23174,20110301,60," ",45," ",53," ",-5," ",41," ",47," ",12," ",0," ",0622," ",1749," "," "," ",M," ",M," ",M," ",0.00," ",29.78," ",30.15," ",3.8," ",27," ",7.3," ",21," ",260," ",17," ",270," "
23174,20110302,62," ",49," ",56," ",-2," ",45," ",50," ",9," ",0," ",0621," ",1750," ","RA BCFG BR"," ",M," ",M," ",M," ",0.19," ",29.83," ",30.19," ",3.1," ",27," ",4.1," ",17," ",300," ",15," ",270," "
23174,20110303,61," ",54," ",58," "," 0"," ",52," ",54," ",7," ",0," ",0620," ",1751," ","FG BCFG BR HZ"," ",M," ",M," ",M," ","  T"," ",29.80," ",30.16," ",4.8," ",25," ",6.5," ",18," ",260," ",15," ",260," "
23174,20110304,69," ",52," ",61," "," 3"," ",51," ",54," ",4," ",0," ",0619," ",1752," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.80," ",30.15," ",1.1," ",23," ",5.6," ",17," ",270," ",15," ",270," "
23174,20110305,76," ",53," ",65," "," 7"," ",42," ",53," ",0," ",0," ",0617," ",1752," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.08," ",4.1," ",27," ",6.3," ",18," ",260," ",16," ",270," "
23174,20110306,61," ",52," ",57," ",-1," ",51," ",54," ",8," ",0," ",0616," ",1753," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.61," ",29.97," ",7.6," ",25," ",8.1," ",28," ",270," ",24," ",270," "
23174,20110307,64," ",54," ",59," "," 1"," ",42," ",51," ",6," ",0," ",0615," ",1754," ",BR," ",M," ",M," ",M," ","  T"," ",29.55," ",29.91," ",14.6," ",29," ",17.3," ",37," ",320," ",32," ",270," "
23174,20110308,69," ",51," ",60," "," 2"," ",40," ",50," ",5," ",0," ",0614," ",1755," "," "," ",M," ",M," ",M," ",0.00," ",29.75," ",30.08," ",3.9," ",31," ",8.4," ",43," ",330," ",29," ",330," "
23174,20110309,81," ",53," ",67," "," 9"," ",40," ",52," ",0," ",2," ",0612," ",1756," "," "," ",M," ",M," ",M," ",0.00," ",29.79," ",30.14," ",2.2," ",28," ",5.9," ",17," ",280," ",14," ",270," "
23174,20110310,72," ",53," ",63," "," 5"," ",46," ",54," ",2," ",0," ",0611," ",1756," "," "," ",M," ",M," ",M," ",0.00," ",29.75," ",30.1," ",4.7," ",26," ",5.8," ",22," ",260," ",18," ",270," "
23174,20110311,64," ",53," ",59," "," 1"," ",49," ",53," ",6," ",0," ",0610," ",1757," ",BCFG," ",M," ",M," ",M," ",0.00," ",29.68," ",30.04," ",6," ",24," ",6.9," ",25," ",280," ",21," ",280," "
23174,20110312,63," ",50," ",57," ",-1," ",49," ",52," ",8," ",0," ",0608," ",1758," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.74," ",30.09," ",3.4," ",25," ",6," ",20," ",270," ",15," ",260," "
23174,20110313,64," ",51," ",58," "," 0"," ",49," ",53," ",7," ",0," ",0607," ",1759," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.82," ",30.17," ",3.3," ",26," ",5.4," ",25," ",260," ",21," ",270," "
23174,20110314,67," ",52," ",60," "," 2"," ",51," ",55," ",5," ",0," ",0606," ",1760," "," "," ",M," ",M," ",M," ",0.00," ",29.78," ",30.13," ",5.4," ",26," ",6.2," ",25," ",270," ",21," ",270," "
23174,20110315,69," ",53," ",61," "," 3"," ",52," ",56," ",4," ",0," ",0604," ",1800," ","FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.70," ",30.05," ",4.2," ",24," ",7.6," ",31," ",260," ",25," ",250," "
23174,20110316,64," ",54," ",59," "," 1"," ",52," ",55," ",6," ",0," ",0603," ",1801," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.71," ",30.06," ",3.4," ",25," ",6," ",23," ",260," ",18," ",250," "
23174,20110317,66," ",53," ",60," "," 2"," ",48," ",53," ",5," ",0," ",0602," ",1802," ",BCFG," ",M," ",M," ",M," ",0.00," ",29.70," ",30.06," ",5.8," ",26," ",6.8," ",18," ",270," ",15," ",260," "
23174,20110318,62," ",49," ",56," ",-2," ",46," ",51," ",9," ",0," ",0600," ",1803," ","RA BCFG"," ",M," ",M," ",M," ",0.00," ",29.78," ",30.13," ",6.5," ",25," ",8.3," ",29," ",250," ",24," ",250," "
23174,20110319,58," ",53," ",56," ",-2," ",46," ",51," ",9," ",0," ",0559," ",1804," ",RA," ",M," ",M," ",M," ",0.11," ",29.70," ",30.05," ",5.8," ",25," ",8.1," ",24," ",210," ",18," ",210," "
23174,20110320,57," ",52," ",55," ",-3," ",47," ",51," ",10," ",0," ",0558," ",1804," ","RA BR"," ",M," ",M," ",M," ",2.36," ",29.39," ",29.75," ",11.7," ",14," ",14.6," ",43," ",130," ",32," ",130," "
23174,20110321,56," ",49," ",53," ",-5," ",44," ",48," ",12," ",0," ",0556," ",1805," ",RA," ",M," ",M," ",M," ",0.41," ",29.59," ",29.93," ",5.6," ",26," ",7.8," ",44,s,260," ",21," ",260," "
23174,20110322,58," ",47," ",53," ",-5," ",43," ",48," ",12," ",0," ",0555," ",1806," "," "," ",M," ",M," ",M," ","  T"," ",29.77," ",30.12," ",6.1," ",26," ",7.8," ",21," ",260," ",16," ",260," "
23174,20110323,59," ",46," ",53," ",-5," ",43," ",47," ",12," ",0," ",0554," ",1807," ","RA BR"," ",M," ",M," ",M," ",0.52," ",29.65," ",30," ",1.5," ",6," ",6.2," ",18," ",60," ",15," ",70," "
23174,20110324,59," ",44," ",52," ",-7," ",43," ",48," ",13," ",0," ",0552," ",1807," ","RA BCFG BR"," ",M," ",M," ",M," ",0.16," ",29.70," ",30.06," ",2.8," ",18," ",6.9," ",21," ",190," ",14," ",200," "
23174,20110325,60," ",52," ",56," ",-3," ",48," ",52," ",9," ",0," ",0551," ",1808," ","RA BR"," ",M," ",M," ",M," ",0.20," ",29.67," ",30.02," ",11.6," ",26," ",13.2," ",25," ",260," ",21," ",260," "
23174,20110326,59," ",51," ",55," ",-4," ",46," ",50," ",10," ",0," ",0549," ",1809," ","RA BR"," ",M," ",M," ",M," ","  T"," ",29.67," ",30.02," ",4.9," ",26," ",5.4," ",18," ",290," ",15," ",270," "
23174,20110327,61," ",54," ",58," ",-1," ",51," ",54," ",7," ",0," ",0548," ",1810," ","RA BR"," ",M," ",M," ",M," ",0.09," ",29.65," ",30," ",4.4," ",24," ",8.2," ",22," ",270," ",18," ",270," "
23174,20110328,62," ",51," ",57," ",-2," ",50," ",53," ",8," ",0," ",0547," ",1810," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",3.7," ",25," ",5.3," ",21," ",270," ",16," ",270," "
23174,20110329,63," ",52," ",58," ",-1," ",51," ",54," ",7," ",0," ",0545," ",1811," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.67," ",30.02," ",4.2," ",26," ",4.9," ",38,s,90," ",15," ",260," "
